,fall,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring
2346,0,0,0,2.714285714,2.714285714,2.965517241,2.965517241,2.761904762,2.761904762,2.925925926,2.925925926,3.072463768,3.072463768,3.156626506,3.156626506,3.204040404,3.204040404,3.209009009,3.209009009,3.20390625,3.20390625,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177,3.213475177
8305,0,0,0,2.307692308,2.307692308,1.8,1.8,2.025,2.025,2.290909091,2.290909091,2.169014085,2.169014085,2.091954023,2.091954023,2.103883495,2.103883495,2.154310345,2.273387097,2.063120567,2.063120567,2.08,2.08,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235,2.120588235
812,0,0,0,2.733333333,2.733333333,2.516129032,2.516129032,2.595744681,2.595744681,2.596774194,2.596774194,2.6,2.6,2.717391304,2.717391304,2.725510204,2.725510204,2.881196581,2.881196581,2.881196581,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667,2.909166667
2171,0,0,0,3.1875,3.1875,2.724137931,2.724137931,2.545454545,2.545454545,2.62295082,2.62295082,2.447368421,2.447368421,2.538461538,2.521276596,2.523853211,2.523853211,2.5216,2.5216,2.5216,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625,2.51640625
6788,0,0,0,2.214285714,2.214285714,1.896551724,1.896551724,1.522727273,1.522727273,1.793103448,1.793103448,1.876712329,1.876712329,1.863636364,1.863636364,1.791428571,1.791428571,1.779661017,1.779661017,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963,1.62962963
6964,0,0,0,3.666666667,3.666666667,3.25,3.25,3.304347826,3.304347826,3.355932203,3.355932203,3.276315789,3.276315789,3.32967033,3.32967033,3.348113208,3.348113208,3.41440678,3.41440678,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485,3.409848485
9361,0,0,0,2.133333333,2.133333333,2.272727273,2.272727273,1.979591837,1.979591837,1.757575758,1.757575758,2,2,2,2,1.933333333,1.933333333,1.855932203,1.855932203,1.871755725,1.871755725,1.903496503,1.903496503,1.983333333,1.983333333,1.955952381,1.955952381,1.963888889,1.963888889,2.026041667,2.026041667,2.026041667,2.026041667,2.026041667,2.026041667,2.026041667,2.026041667,2.026041667,2.026041667,2.026041667,2.026041667,2.026041667,2.026041667,2.026041667,2.026041667,2.026041667
3176,0,0,0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
1114,0,2.3125,2.3125,2.5,2.5,2.387755102,2.387755102,2.415384615,2.397058824,2.43373494,2.43373494,2.367346939,2.367346939,2.333333333,2.333333333,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778,2.277777778
9411,0,1,1,1.375,1.375,1.611111111,1.611111111,1.641025641,1.641025641,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.555555556,1.564583333,1.564583333,1.736666667,1.736666667,1.771014493,1.771014493,1.741975309,1.741975309,1.835416667,1.835416667,1.860952381,1.860952381,1.860952381
6449,0,0,0,2.153846154,2.153846154,2.56,2.56,2.615384615,2.615384615,2.641509434,2.641509434,2.555555556,2.555555556,2.393258427,2.393258427,2.510576923,2.510576923,2.546280992,2.530952381,2.573426573,2.573426573,2.540251572,2.540251572,2.523121387,2.54,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167,2.577604167
3921,0,3,3,3,3,2.880952381,2.880952381,2.62962963,2.62962963,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145,2.579710145
3461,0,3.235294118,3.235294118,3.21875,3.21875,3.208333333,3.208333333,3.096774194,3.096774194,3.17721519,3.17721519,3.212765957,3.212765957,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818,3.218181818
9594,0,3.25,3.222222222,3.25,3.25,2.914893617,2.914893617,2.741935484,2.741935484,2.581081081,2.581081081,2.505747126,2.505747126,2.41,2.41,2.427678571,2.427678571,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271,2.474576271
8633,0,0,0,1.466666667,1.466666667,1.935483871,1.935483871,1.826086957,1.826086957,2.101694915,2.101694915,2.055555556,2.055555556,2.047619048,2.047619048,1.917525773,1.917525773,1.950892857,1.950892857,1.924193548,1.924193548,1.836029412,1.836029412,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432,1.824460432
298,0,0,0,3.333333333,3.333333333,3.310344828,3.310344828,3.181818182,3.181818182,2.877192982,2.877192982,2.411764706,2.411764706,2.411764706,2.411764706,2.540540541,2.540540541,2.186046512,2.186046512,2.186046512,2.186046512,2.186046512,2.186046512,2.290816327,2.290816327,2.330630631,2.330630631,2.429661017,2.429661017,2.312096774,2.312096774,2.312096774,2.312096774,2.312096774,2.312096774,2.312096774,2.312096774,2.312096774,2.312096774,2.312096774,2.312096774,2.312096774,2.312096774,2.312096774,2.312096774,2.312096774
1075,0,2.625,2.625,2.1875,2.1875,1.808510638,1.808510638,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918,1.737704918
4712,0,0,0,2.428571429,2.428571429,2.413793103,2.413793103,2.512195122,2.512195122,2.388888889,2.388888889,2.454545455,2.454545455,2.4,2.4,2.268817204,2.268817204,2.342592593,2.342592593,2.236290323,2.236290323,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259,2.24676259
7585,0,0,0,3.066666667,3.066666667,2.870967742,2.870967742,2.636363636,2.636363636,2.627118644,2.627118644,2.333333333,2.333333333,2.294117647,2.294117647,2.318811881,2.318811881,2.378991597,2.378991597,2.405147059,2.405147059,2.451633987,2.451633987,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655,2.470689655
8322,0,0,0,3,3,2.928571429,2.928571429,2.738095238,2.738095238,2.568965517,2.568965517,2.621621622,2.621621622,2.7,2.7,2.791891892,2.791891892,2.86484375,2.86484375,2.943055556,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687,2.944217687
7128,0,0,0,1.571428571,1.571428571,2.333333333,2.333333333,2.725,2.725,2.509433962,2.509433962,2.140625,2.140625,2.140625,2.140625,2.216455696,2.216455696,2.405319149,2.448514851,2.514285714,2.514285714,2.565185185,2.604964539,2.604964539,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778,2.627777778
1891,0,0,0,2.266666667,2.266666667,1.259259259,1.03030303,1.03030303,1.03030303,1.608695652,1.608695652,1.587301587,1.587301587,1.743589744,1.743589744,1.85106383,1.85106383,2.039449541,2.039449541,2.073387097,2.073387097,2.073387097,2.073387097,2.016030534,2.016030534,1.997122302,1.997122302,1.997122302,1.997122302,2.026206897,2.026206897,2.026206897,2.026206897,2.026206897,2.026206897,2.026206897,2.026206897,2.026206897,2.026206897,2.026206897,2.026206897,2.026206897,2.026206897,2.026206897,2.026206897,2.026206897
1455,0,0,0,1.352941176,1.352941176,1.84375,1.84375,1.653061224,1.653061224,1.880597015,1.880597015,2.011764706,2.011764706,2.102040816,2.102040816,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743,1.945132743
8333,0,3.2,3.2,2.724137931,2.724137931,2.760869565,2.928571429,2.945945946,2.945945946,2.934065934,2.934065934,3,3,2.991735537,3.054263566,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282,3.113380282
101,0,0,0,3.466666667,3.466666667,2.777777778,2.806451613,2.02173913,2.02173913,1.883333333,2.015625,2.316455696,2.316455696,2.329787234,2.329787234,2.290990991,2.290990991,2.201666667,2.201666667,2.201666667,2.201666667,2.201666667,2.201666667,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285,2.228455285
3852,0,3,3,3,3,2.827586207,2.727272727,2.733333333,2.733333333,2.764705882,2.764705882,2.770491803,2.770491803,2.770491803,2.770491803,2.770491803,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125,2.828125
10420,0,2.75,2.75,2.37037037,2.37037037,2.35,2.35,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226,1.943396226
3714,0,2.4,2.4,2.466666667,2.466666667,2.476190476,2.476190476,2.454545455,2.454545455,2.391304348,2.391304348,2.421686747,2.421686747,2.463917526,2.463917526,2.412844037,2.412844037,2.399152542,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226,2.437903226
472,0,1.846153846,1.846153846,2.75,2.75,2.931818182,2.931818182,3.050847458,3.050847458,3,3,3.032967033,3.032967033,3.076190476,3.076190476,3.109482759,3.109482759,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484,3.166935484
8444,0,2.272727273,2.272727273,2.192307692,2.192307692,2.071428571,2.071428571,1.981481481,1.981481481,2.15942029,2.15942029,1.87654321,1.87654321,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086,1.76344086
3816,0,2.571428571,2.571428571,2.769230769,2.769230769,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949,2.948717949
2326,0,3.5,3.5,3.222222222,3.222222222,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.877586207,2.877586207,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429,2.958571429
1633,0,2.615384615,2.615384615,3,3,2.977777778,2.977777778,3.081967213,3.081967213,3.184210526,3.184210526,3.20212766,3.20212766,3.23853211,3.23853211,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254,3.194915254
3760,0,1,1,1.857142857,1.857142857,2.046511628,2.046511628,2.189655172,2.189655172,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625,2.265625
8502,0,2.2,2.2,2.64516129,2.64516129,2.891304348,2.903846154,2.96875,2.96875,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278,3.126582278
9263,0,3,3,3,3,2.923076923,2.923076923,2.764705882,2.764705882,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476,2.476190476
6943,0,1.647058824,1.647058824,2.066666667,2.151515152,2.346938776,2.346938776,2.261538462,2.261538462,2.3625,2.3625,2.305263158,2.305263158,2.25,2.25,2.35,2.35,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058,2.389928058
5676,0,1.214285714,1.214285714,1.652173913,1.652173913,1.325,1.372093023,1.372093023,1.372093023,1.372093023,1.372093023,1.372093023,1.372093023,1.49122807,1.49122807,1.644444444,1.644444444,1.832222222,1.832222222,1.957407407,1.957407407,2.012698413,2.012698413,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783,2.083216783
